,lon,lat,properties
27194,-74.00118,40.671386,yellow-16
27195,-74.000895,40.671973,yellow-16
27196,-74.000602,40.672578,yellow-16
27197,-74.000582,40.67262,yellow-16
27198,-74.000686,40.672649,yellow-16
27199,-74.000749,40.672666,yellow-16
27200,-74.00094,40.672719,yellow-16
27201,-74.00115,40.672776,yellow-16
27202,-74.001496,40.672872,yellow-16
27203,-74.001496,40.672872,yellow-16
27204,-74.001496,40.672872,yellow-16
27205,-74.00115,40.672776,yellow-16
27206,-74.00094,40.672719,yellow-16
27207,-74.000749,40.672666,yellow-16
27208,-74.000686,40.672649,yellow-16
27209,-74.000582,40.67262,yellow-16
27210,-74.000556,40.672678,yellow-16
27211,-74.000403,40.673016,yellow-16
27212,-74.000311,40.673219,yellow-16
27213,-74.00029,40.673265,yellow-16
27214,-74.0002,40.673241,yellow-16
27215,-74.000152,40.673228,yellow-16
27216,-73.999924,40.673138,yellow-16
27217,-73.99973,40.673086,yellow-16
27218,-73.99966,40.673068,yellow-16
27219,-73.999539,40.673035,yellow-16
27220,-73.999185,40.672631,yellow-16
27221,-73.999166,40.672617,yellow-16
27222,-73.999117,40.672581,yellow-16
27223,-73.999045,40.672546,yellow-16
27224,-73.998975,40.67253,yellow-16
27225,-73.998897,40.672519,yellow-16
27226,-73.998842,40.672524,yellow-16
27227,-73.998796,40.672615,yellow-16
27228,-73.998694,40.672824,yellow-16
27229,-73.998627,40.672966,yellow-16
27230,-73.998575,40.673075,yellow-16
27231,-73.998492,40.673252,yellow-16
27232,-73.998388,40.673471,yellow-16
27233,-73.998087,40.674095,yellow-16
27234,-73.998077,40.674115,yellow-16
27235,-73.99802,40.674231,yellow-16
27236,-73.997801,40.674671000000004,yellow-16
27237,-73.997771,40.674732,yellow-16
27238,-73.997703,40.674687,yellow-16
27239,-73.997421,40.674552,yellow-16
27240,-73.997306,40.674496,yellow-16
27241,-73.996804,40.674254,yellow-16
27242,-73.996661,40.674185,yellow-16
27243,-73.996588,40.674149,yellow-16
27244,-73.996359,40.674039,yellow-16
27245,-73.996297,40.674009,yellow-16
27246,-73.996252,40.673987,yellow-16
27247,-73.996139,40.673932,yellow-16
27248,-73.995701,40.673721,yellow-16
27249,-73.995426,40.673588,yellow-16
27250,-73.995062,40.673413,yellow-16
27251,-73.994856,40.673314,yellow-16
27252,-73.994489,40.673137,yellow-16
